report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file,date,is_aggregate_row
March,2024,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,22.0,SAHARA INDIA LIFE INSURANCE COMPANY LIMITED,Total,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,10.17,43.28,6.33,37.09,16.7,0.0,0.0,0.0,1.0,-100.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2029.09,13431.44,1122.19,8072.76,66.38,81.0,305.0,31.0,192.0,58.85,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,108.29,931.33,56.19,572.91,62.56,40.0,256.0,34.0,334.0,-23.35,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1560.15,16501.34,1676.66,14586.07,13.13,247209.0,2168904.0,281940.0,2113169.0,2.64,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,663.11,7331.13,642.11,6318.77,16.02,10065.0,92214.0,8245.0,83960.0,9.83,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,4370.81,38238.52,3503.48,29587.6,29.24,257395.0,2261679.0,290250.0,2197656.0,2.91,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,109.23,599.49,64.14,429.52,39.57,1.0,16.0,4.0,20.0,-20.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,7.15,332.81,3.36,47.96,593.91,4.0,47.0,5.0,34.0,38.24,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,194.67,885.35,147.04,645.4,37.18,83386.0,435120.0,45053.0,278152.0,56.43,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,5.72,57.53,3.63,37.51,53.36,1310.0,11610.0,1771.0,11950.0,-2.85,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,316.76,1875.17,218.18,1160.4,61.6,84701.0,446793.0,46833.0,290156.0,53.98,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,-0.02,-88.28,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,111.29,1557.59,94.53,817.06,90.64,5.0,32.0,9.0,19.0,68.42,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.13,191.06,10.8,820.94,-76.73,4.0,50.0,2.0,32.0,56.25,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,182.92,1493.26,189.46,1375.11,8.59,20686.0,186815.0,21924.0,192122.0,-2.76,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.12,74.71,7.31,104.93,-28.8,336.0,2359.0,272.0,2790.0,-15.45,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,306.46,3316.62,302.1,3118.01,6.37,21031.0,189256.0,22207.0,194963.0,-2.93,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.51,4.07,0.37,3.9,4.1,0.0,0.0,0.0,8.0,-100.0,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,28.24,281.03,22.09,222.19,26.49,4.0,11.0,0.0,7.0,57.14,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,40.93,383.58,57.58,342.22,12.08,49.0,423.0,51.0,324.0,30.56,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1387.86,7322.77,1706.2,6994.3,4.7,131304.0,761707.0,105946.0,642892.0,18.48,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,137.67,905.73,178.21,976.46,-7.24,2198.0,11363.0,1510.0,8765.0,29.64,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
March,2024,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,1595.21,8897.17,1964.46,8539.08,4.19,133555.0,773504.0,107507.0,651996.0,18.64,raw_files/DetailedReportofNB__40_.xls,2024-03-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Single Premium,6.95,6.95,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.23,0.23,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Total,7.18,7.18,0.0,0.0,,101.0,101.0,0.0,0.0,,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.4,0.4,0.65,0.65,-38.61,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,203.19,203.19,174.92,174.92,16.16,10.0,10.0,5.0,5.0,100.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.47,10.47,46.37,46.37,-77.42,12.0,12.0,31.0,31.0,-61.29,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,139.82,139.82,123.0,123.0,13.67,13586.0,13586.0,15486.0,15486.0,-12.27,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,46.77,46.77,18.25,18.25,156.31,519.0,519.0,397.0,397.0,30.73,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,400.65,400.65,363.19,363.19,10.31,14127.0,14127.0,15919.0,15919.0,-11.26,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,23.79,23.79,15.85,15.85,50.09,1.0,1.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.07,0.07,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,26.85,26.85,18.19,18.19,47.6,2414.0,2414.0,1763.0,1763.0,36.93,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,16.36,16.36,4.56,4.56,258.32,334.0,334.0,129.0,129.0,158.91,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,67.07,67.07,38.61,38.61,73.72,2753.0,2753.0,1892.0,1892.0,45.51,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.07,0.07,0.03,0.03,174.39,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.21,0.21,2.71,2.71,-92.17,0.0,0.0,1.0,1.0,-100.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,11.5,11.5,8.84,8.84,30.08,34.0,34.0,20.0,20.0,70.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,9.07,9.07,10.56,10.56,-14.14,757.0,757.0,1324.0,1324.0,-42.82,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.82,0.82,1.58,1.58,-48.4,52.0,52.0,41.0,41.0,26.83,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,21.68,21.68,23.73,23.73,-8.66,843.0,843.0,1386.0,1386.0,-39.18,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,94.87,94.87,48.33,48.33,96.3,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,17.3,17.3,11.03,11.03,56.8,34.0,34.0,20.0,20.0,70.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,272.02,272.02,205.71,205.71,32.23,33506.0,33506.0,27124.0,27124.0,23.53,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,121.42,121.42,93.79,93.79,29.46,952.0,952.0,501.0,501.0,90.02,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,5.0,AXIS MAX LIFE INSURANCE LIMITED,Total,505.61,505.61,358.86,358.86,40.89,34492.0,34492.0,27645.0,27645.0,24.77,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,193.34,193.34,125.71,125.71,53.8,7.0,7.0,6.0,6.0,16.67,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,123.35,123.35,120.24,120.24,2.59,25.0,25.0,117.0,117.0,-78.63,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,328.49,328.49,268.87,268.87,22.17,37285.0,37285.0,34600.0,34600.0,7.76,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,43.9,43.9,35.58,35.58,23.4,534.0,534.0,526.0,526.0,1.52,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,6.0,BAJAJ LIFE INSURANCE LIMITED,Total,689.09,689.09,550.4,550.4,25.2,37851.0,37851.0,35249.0,35249.0,7.38,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,12.49,12.49,2.91,2.91,328.67,2.0,2.0,4.0,4.0,-50.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Yearly Renewable Premium,0.28,0.28,0.08,0.08,232.1,1.0,1.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Non Single Premium,1.36,1.36,0.27,0.27,403.1,879.0,879.0,872.0,872.0,0.8,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Individual Single Premium,0.05,0.05,0.01,0.01,408.4,3.0,3.0,200.0,200.0,-98.5,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Total,14.18,14.18,3.28,3.28,332.56,885.0,885.0,1076.0,1076.0,-17.75,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.09,2.09,17.07,17.07,-87.77,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.26,0.26,-100.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,24.37,24.37,33.33,33.33,-26.88,3386.0,3386.0,6229.0,6229.0,-45.64,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.66,1.66,3.79,3.79,-56.21,43.0,43.0,61.0,61.0,-29.51,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,8.0,BHARTI AXA LIFE INSURANCE COMPANY LIMITED,Total,28.12,28.12,54.45,54.45,-48.36,3429.0,3429.0,6290.0,6290.0,-45.48,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.02,0.02,0.02,0.02,-14.74,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,16.54,16.54,28.81,28.81,-42.58,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,3.51,3.51,0.98,0.98,258.87,1.0,1.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,89.87,89.87,37.17,37.17,141.79,18586.0,18586.0,4828.0,4828.0,284.96,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,3.53,3.53,11.2,11.2,-68.51,30.0,30.0,44.0,44.0,-31.82,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,9.0,CANARA HSBC LIFE INSURANCE COMPANY LIMITED,Total,113.47,113.47,78.17,78.17,45.14,18617.0,18617.0,4872.0,4872.0,282.12,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,5.56,5.56,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,10.0,CREDITACCESS LIFE INSURANCE COMPANY LIMITED,Total,5.56,5.56,0.0,0.0,,8.0,8.0,0.0,0.0,,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.39,0.39,0.72,0.72,-46.15,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.07,0.07,0.05,0.05,48.22,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,17.06,17.06,13.03,13.03,30.91,1763.0,1763.0,1842.0,1842.0,-4.29,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.7,0.7,0.13,0.13,427.01,6.0,6.0,5.0,5.0,20.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,11.0,EDELWEISS LIFE INSURANCE COMPANY LIMITED,Total,18.21,18.21,13.93,13.93,30.72,1769.0,1769.0,1847.0,1847.0,-4.22,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.12,0.12,0.31,0.31,-62.39,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,11.92,11.92,1.98,1.98,502.38,1.0,1.0,3.0,3.0,-66.67,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,7.54,7.54,5.67,5.67,33.02,1034.0,1034.0,1095.0,1095.0,-5.57,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.54,0.54,0.59,0.59,-8.92,13.0,13.0,15.0,15.0,-13.33,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,13.0,GENERALI CENTRAL LIFE INSURANCE COMPANY LIMITED,Total,20.11,20.11,8.54,8.54,135.44,1048.0,1048.0,1113.0,1113.0,-5.84,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Non Single Premium,2.7,2.7,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Single Premium,42.57,42.57,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,24.6,24.6,0.0,0.0,0.0,102.0,102.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Individual Non Single Premium,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,14.0,GODIGIT LIFE INSURANCE LIMITED,Total,69.87,69.87,0.0,0.0,,117.0,117.0,0.0,0.0,,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Single Premium,745.38,745.38,851.23,851.23,-12.44,5.0,5.0,16.0,16.0,-68.75,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,14.86,14.86,24.82,24.82,-40.14,23.0,23.0,29.0,29.0,-20.69,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,588.77,588.77,452.17,452.17,30.21,67395.0,67395.0,48321.0,48321.0,39.47,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,226.17,226.17,181.85,181.85,24.38,2862.0,2862.0,2260.0,2260.0,26.64,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,1575.17,1575.17,1510.08,1510.08,4.31,70285.0,70285.0,50626.0,50626.0,38.83,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,342.31,342.31,264.68,264.68,29.33,19.0,19.0,11.0,11.0,72.73,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,107.89,107.89,139.7,139.7,-22.77,187.0,187.0,182.0,182.0,2.75,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
April,2024,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,390.77,390.77,222.87,222.87,75.34,31321.0,31321.0,28766.0,28766.0,8.88,raw_files/DetailedReportofNB__41_.xls,2024-04-01,False
